State,FIPS,Year,Total_population
DE,10003,2009,536898
DE,10003,2010,538792
DE,10003,2011,542031
DE,10003,2012,545053
DE,10003,2013,548614
DE,10003,2014,551124
DE,10003,2015,553929
DE,10003,2016,555582
DE,10003,2017,556491
DE,10003,2018,557983
DE,10003,2019,559941
DE,10003,2020,561531
DE,10005,1990,114145
DE,10005,1991,117949
DE,10005,1992,122033
DE,10005,1993,126146
DE,10005,1994,130209
DE,10005,1995,134584
DE,10005,1996,139535
DE,10005,1997,143902
DE,10005,1998,148897
DE,10005,1999,153300
DE,10005,2000,157307
DE,10005,2001,160445
DE,10005,2002,164187
DE,10005,2003,168629
DE,10005,2004,172517
DE,10005,2005,177222
DE,10005,2006,182390
DE,10005,2007,187225
DE,10005,2008,191991
DE,10005,2009,194751
DE,10005,2010,197883
DE,10005,2011,200398
DE,10005,2012,203095
DE,10005,2013,206304
DE,10005,2014,210407
DE,10005,2015,214828
DE,10005,2016,219631
DE,10005,2017,224697
DE,10005,2018,230048
DE,10005,2019,235235
DE,10005,2020,241635
FL,12001,1990,182723
FL,12001,1991,188259
FL,12001,1992,193494
FL,12001,1993,197336
FL,12001,1994,198919
FL,12001,1995,203700
FL,12001,1996,206601
FL,12001,1997,210096
FL,12001,1998,212707
FL,12001,1999,215847
FL,12001,2000,218611
FL,12001,2001,221718
FL,12001,2002,224614
FL,12001,2003,227022
FL,12001,2004,229867
FL,12001,2005,233756
FL,12001,2006,239506
FL,12001,2007,242685
FL,12001,2008,244888
FL,12001,2009,246657
FL,12001,2010,247624
FL,12001,2011,249879
FL,12001,2012,251596
FL,12001,2013,252585
FL,12001,2014,255606
FL,12001,2015,259215
FL,12001,2016,264127
FL,12001,2017,266501
FL,12001,2018,269190
FL,12001,2019,269489
FL,12001,2020,271218
FL,12003,1990,18594
FL,12003,1991,19262
FL,12003,1992,19567
FL,12003,1993,19924
FL,12003,1994,20034
FL,12003,1995,20482
FL,12003,1996,20965
FL,12003,1997,21294
FL,12003,1998,21232
FL,12003,1999,21575
FL,12003,2000,22374
FL,12003,2001,22620
FL,12003,2002,23298
FL,12003,2003,23555
FL,12003,2004,24142
FL,12003,2005,24832
FL,12003,2006,25571
FL,12003,2007,26212
FL,12003,2008,26725
FL,12003,2009,27124
FL,12003,2010,27067
FL,12003,2011,27055
FL,12003,2012,27059
FL,12003,2013,27008
FL,12003,2014,27123
FL,12003,2015,27357
FL,12003,2016,27903
FL,12003,2017,28255
FL,12003,2018,28381
FL,12003,2019,29288
FL,12003,2020,29566
FL,12005,1990,127323
FL,12005,1991,130000
FL,12005,1992,133432
FL,12005,1993,137127
FL,12005,1994,139636
FL,12005,1995,142101
FL,12005,1996,144826
FL,12005,1997,146651
FL,12005,1998,147011
FL,12005,1999,148149
FL,12005,2000,148393
FL,12005,2001,150207
FL,12005,2002,152741
FL,12005,2003,155044
FL,12005,2004,158804
FL,12005,2005,162917
FL,12005,2006,165644
FL,12005,2007,165345
FL,12005,2008,166267
FL,12005,2009,167464
FL,12005,2010,169209
FL,12005,2011,169587
FL,12005,2012,171818
FL,12005,2013,174704
FL,12005,2014,178435
FL,12005,2015,181678
FL,12005,2016,183765
FL,12005,2017,184841
FL,12005,2018,186555
FL,12005,2019,173895
FL,12005,2020,171322
FL,12007,1990,22605
FL,12007,1991,23243
FL,12007,1992,23599
FL,12007,1993,23742
FL,12007,1994,24545
FL,12007,1995,24534
FL,12007,1996,25042
FL,12007,1997,25537
FL,12007,1998,25892
FL,12007,1999,25887
FL,12007,2000,26064
FL,12007,2001,26083
FL,12007,2002,26306
FL,12007,2003,27035
FL,12007,2004,27703
FL,12007,2005,28098
FL,12007,2006,28506
FL,12007,2007,28825
FL,12007,2008,28961
FL,12007,2009,28979
FL,12007,2010,28536
FL,12007,2011,28430
FL,12007,2012,27052
FL,12007,2013,26804
FL,12007,2014,26562
FL,12007,2015,26759
FL,12007,2016,26756
FL,12007,2017,27158
FL,12007,2018,27759
FL,12007,2019,28348
FL,12007,2020,28593
FL,12009,1990,403209
FL,12009,1991,415512
FL,12009,1992,425584
FL,12009,1993,436282
FL,12009,1994,444198
FL,12009,1995,451310
FL,12009,1996,455889
FL,12009,1997,461686
FL,12009,1998,467624
FL,12009,1999,472138
FL,12009,2000,477819
FL,12009,2001,486429
FL,12009,2002,495425
FL,12009,2003,504847
FL,12009,2004,518722
FL,12009,2005,529907
FL,12009,2006,535138
FL,12009,2007,539719
FL,12009,2008,542378
FL,12009,2009,542109
FL,12009,2010,544000
FL,12009,2011,544442
FL,12009,2012,547119
FL,12009,2013,550478
FL,12009,2014,555838
FL,12009,2015,566133
FL,12009,2016,577380
FL,12009,2017,588165
FL,12009,2018,594978
FL,12009,2019,601024
FL,12009,2020,608459
FL,12011,1990,1263301
FL,12011,1991,1296261
FL,12011,1992,1325375
FL,12011,1993,1372526
FL,12011,1994,1412641
FL,12011,1995,1447124
FL,12011,1996,1481333
FL,12011,1997,1522179
FL,12011,1998,1560649
FL,12011,1999,1594130
FL,12011,2000,1630600
FL,12011,2001,1662848
FL,12011,2002,1690118
FL,12011,2003,1707543
FL,12011,2004,1725461
FL,12011,2005,1746896
FL,12011,2006,1739348
FL,12011,2007,1720825
FL,12011,2008,1723633
FL,12011,2009,1733310
FL,12011,2010,1752843
FL,12011,2011,1787096
FL,12011,2012,1814468
FL,12011,2013,1836869
FL,12011,2014,1861259
FL,12011,2015,1885435
FL,12011,2016,1913780
FL,12011,2017,1935945
FL,12011,2018,1948058
FL,12011,2019,1955475
FL,12011,2020,1958105
FL,12013,1990,11044
FL,12013,1991,11317
FL,12013,1992,11380
FL,12013,1993,11456
FL,12013,1994,11841
FL,12013,1995,11984
FL,12013,1996,12650
FL,12013,1997,12582
FL,12013,1998,12564
FL,12013,1999,12795
FL,12013,2000,13040
FL,12013,2001,12847
FL,12013,2002,12947
FL,12013,2003,13293
FL,12013,2004,13445
FL,12013,2005,13850
FL,12013,2006,13997
FL,12013,2007,14222
FL,12013,2008,14351
FL,12013,2009,14692
FL,12013,2010,14657
FL,12013,2011,14725
FL,12013,2012,14673
FL,12013,2013,14582
FL,12013,2014,14456
FL,12013,2015,14412
FL,12013,2016,14346
FL,12013,2017,14463
FL,12013,2018,14593
FL,12013,2019,14140
FL,12013,2020,14078
FL,12015,1990,112821
FL,12015,1991,117813
FL,12015,1992,120861
FL,12015,1993,124134
FL,12015,1994,127434
FL,12015,1995,130731
FL,12015,1996,132587
FL,12015,1997,134959
FL,12015,1998,137598
FL,12015,1999,140240
FL,12015,2000,142266
FL,12015,2001,146311
FL,12015,2002,150123
FL,12015,2003,153235
FL,12015,2004,157755
FL,12015,2005,155262
FL,12015,2006,157099
FL,12015,2007,159742
FL,12015,2008,160467
FL,12015,2009,159629
FL,12015,2010,159897
FL,12015,2011,159926
FL,12015,2012,162840
FL,12015,2013,164801
FL,12015,2014,168208
FL,12015,2015,172607
FL,12015,2016,178046
FL,12015,2017,181998
FL,12015,2018,185204
FL,12015,2019,189669
FL,12015,2020,194711
FL,12017,1990,94645
FL,12017,1991,97569
FL,12017,1992,100210
FL,12017,1993,101978
FL,12017,1994,104429
FL,12017,1995,107581
FL,12017,1996,109954
FL,12017,1997,111972
FL,12017,1998,114344
FL,12017,1999,116634
FL,12017,2000,118649
FL,12017,2001,121197
FL,12017,2002,123491
FL,12017,2003,126215
FL,12017,2004,129840
FL,12017,2005,133791
FL,12017,2006,137826
FL,12017,2007,140974
FL,12017,2008,142122
FL,12017,2009,141381
FL,12017,2010,141177
FL,12017,2011,139782
FL,12017,2012,139215
FL,12017,2013,138888
FL,12017,2014,138907
FL,12017,2015,140397
FL,12017,2016,142988
FL,12017,2017,145619
FL,12017,2018,147920
FL,12017,2019,150153
FL,12017,2020,153010
FL,12019,1990,106752
FL,12019,1991,109721
FL,12019,1992,113267
FL,12019,1993,116001
FL,12019,1994,119236
FL,12019,1995,122772
FL,12019,1996,127459
FL,12019,1997,131984
FL,12019,1998,135531
FL,12019,1999,138704
FL,12019,2000,141629
FL,12019,2001,145685
FL,12019,2002,150947
FL,12019,2003,155620
FL,12019,2004,163238
FL,12019,2005,169418
FL,12019,2006,178339
FL,12019,2007,184256
FL,12019,2008,187289
FL,12019,2009,189101
FL,12019,2010,191453
FL,12019,2011,192335
FL,12019,2012,193909
FL,12019,2013,195732
FL,12019,2014,198687
FL,12019,2015,202552
FL,12019,2016,207401
FL,12019,2017,212381
FL,12019,2018,215902
FL,12019,2019,219014
FL,12019,2020,221770
FL,12021,1990,154568
FL,12021,1991,163988
FL,12021,1992,172077
FL,12021,1993,181288
FL,12021,1994,191132
FL,12021,1995,199639
FL,12021,1996,209205
FL,12021,1997,220923
FL,12021,1998,233371
FL,12021,1999,245094
FL,12021,2000,254015
FL,12021,2001,264240
FL,12021,2002,275490
FL,12021,2003,285321
FL,12021,2004,296021
FL,12021,2005,307452
FL,12021,2006,312621
FL,12021,2007,314437
FL,12021,2008,316641
FL,12021,2009,318485
FL,12021,2010,322576
FL,12021,2011,327670
FL,12021,2012,332330
FL,12021,2013,339133
FL,12021,2014,347401
FL,12021,2015,356288
FL,12021,2016,365894
FL,12021,2017,373286
FL,12021,2018,378657
FL,12021,2019,385917
FL,12021,2020,392973
FL,12023,1990,42861
FL,12023,1991,43715
FL,12023,1992,44654
FL,12023,1993,46313
FL,12023,1994,48598
FL,12023,1995,50383
FL,12023,1996,51706
FL,12023,1997,52925
FL,12023,1998,54275
FL,12023,1999,55445
FL,12023,2000,56571
FL,12023,2001,57040
FL,12023,2002,57930
FL,12023,2003,59395
FL,12023,2004,60804
FL,12023,2005,63109
FL,12023,2006,65890
FL,12023,2007,66604
FL,12023,2008,67318
FL,12023,2009,67412
FL,12023,2010,67558
FL,12023,2011,67326
FL,12023,2012,67903
FL,12023,2013,67444
FL,12023,2014,67821
FL,12023,2015,68277
FL,12023,2016,69300
FL,12023,2017,70051
FL,12023,2018,70719
FL,12023,2019,71766
FL,12023,2020,72654
FL,12027,1990,24094
FL,12027,1991,25266
FL,12027,1992,25773
FL,12027,1993,26728
FL,12027,1994,27693
FL,12027,1995,28578
FL,12027,1996,28974
FL,12027,1997,29830
FL,12027,1998,30404
FL,12027,1999,31353
FL,12027,2000,32196
FL,12027,2001,32402
FL,12027,2002,32446
FL,12027,2003,33271
FL,12027,2004,33895
FL,12027,2005,33864
FL,12027,2006,34300
FL,12027,2007,34537
FL,12027,2008,34374
FL,12027,2009,34592
FL,12027,2010,34935
FL,12027,2011,34847
FL,12027,2012,35003
FL,12027,2013,34903
FL,12027,2014,35333
FL,12027,2015,35644
FL,12027,2016,36228
FL,12027,2017,37159
FL,12027,2018,37128
FL,12027,2019,37821
FL,12027,2020,38520
FL,12029,1990,10674
FL,12029,1991,11099
FL,12029,1992,11397
FL,12029,1993,11638
FL,12029,1994,12021
FL,12029,1995,12495
FL,12029,1996,12789
FL,12029,1997,13262
FL,12029,1998,13497
FL,12029,1999,13702
FL,12029,2000,13758
FL,12029,2001,14033
FL,12029,2002,14234
FL,12029,2003,14364
FL,12029,2004,14825
FL,12029,2005,15427
FL,12029,2006,15892
FL,12029,2007,16083
FL,12029,2008,16214
FL,12029,2009,16403
FL,12029,2010,16399
FL,12029,2011,16403
FL,12029,2012,16152
FL,12029,2013,16084
FL,12029,2014,16041
FL,12029,2015,16352
FL,12029,2016,16455
FL,12029,2017,16609
FL,12029,2018,16692
FL,12029,2019,16887
FL,12029,2020,17057
FL,12031,1990,677746
FL,12031,1991,693469
FL,12031,1992,707797
FL,12031,1993,711693
FL,12031,1994,717206
FL,12031,1995,724468
FL,12031,1996,744682
FL,12031,1997,757842
FL,12031,1998,766249
FL,12031,1999,773150
FL,12031,2000,779800
FL,12031,2001,790681
FL,12031,2002,800532
FL,12031,2003,809633
FL,12031,2004,820070
FL,12031,2005,828988
FL,12031,2006,842098
FL,12031,2007,851033
FL,12031,2008,855437
FL,12031,2009,859795
FL,12031,2010,865653
FL,12031,2011,872483
FL,12031,2012,880349
FL,12031,2013,886277
FL,12031,2014,897094
FL,12031,2015,911106
FL,12031,2016,927038
FL,12031,2017,939167
FL,12031,2018,950469
FL,12031,2019,959853
FL,12031,2020,966728
FL,12033,1990,263272
FL,12033,1991,267643
FL,12033,1992,272468
FL,12033,1993,274035
FL,12033,1994,276154
FL,12033,1995,278323
FL,12033,1996,282606
FL,12033,1997,289505
FL,12033,1998,295243
FL,12033,1999,293956
FL,12033,2000,294725
FL,12033,2001,297776
FL,12033,2002,297568
FL,12033,2003,296603
FL,12033,2004,298225
FL,12033,2005,298339
FL,12033,2006,300395
FL,12033,2007,297393
FL,12033,2008,296854
FL,12033,2009,297015
FL,12033,2010,298069
FL,12033,2011,299478
FL,12033,2012,303556
FL,12033,2013,306879
FL,12033,2014,308200
FL,12033,2015,309630
FL,12033,2016,311975
FL,12033,2017,313882
FL,12033,2018,315857
FL,12033,2019,319379
FL,12033,2020,322364
FL,12035,1990,29474
FL,12035,1991,31497
FL,12035,1992,33510
FL,12035,1993,35729
FL,12035,1994,37683
FL,12035,1995,40013
FL,12035,1996,42080
FL,12035,1997,44540
FL,12035,1998,46627
FL,12035,1999,48324
FL,12035,2000,50579
FL,12035,2001,53944
FL,12035,2002,57905
FL,12035,2003,62947
FL,12035,2004,69387
FL,12035,2005,77008
FL,12035,2006,84339
FL,12035,2007,90516
FL,12035,2008,93546
FL,12035,2009,94700
FL,12035,2010,96065
FL,12035,2011,97473
FL,12035,2012,98461
FL,12035,2013,99845
FL,12035,2014,101961
FL,12035,2015,104533
FL,12035,2016,107608
FL,12035,2017,110316
FL,12035,2018,112415
FL,12035,2019,115481
FL,12035,2020,118451
FL,12037,1990,8978
FL,12037,1991,9380
FL,12037,1992,9537
FL,12037,1993,9985
FL,12037,1994,10257
FL,12037,1995,10581
FL,12037,1996,10668
FL,12037,1997,10720
FL,12037,1998,10849
FL,12037,1999,10847
FL,12037,2000,9839
FL,12037,2001,9910
FL,12037,2002,9972
FL,12037,2003,10025
FL,12037,2004,10090
FL,12037,2005,10198
FL,12037,2006,11308
FL,12037,2007,11491
FL,12037,2008,11484
FL,12037,2009,11515
FL,12037,2010,11523
FL,12037,2011,11471
FL,12037,2012,11609
FL,12037,2013,11520
FL,12037,2014,11656
FL,12037,2015,11702
FL,12037,2016,11834
FL,12037,2017,11730
FL,12037,2018,11694
FL,12037,2019,12113
FL,12037,2020,12201
FL,12039,1990,41267
FL,12039,1991,42356
FL,12039,1992,42360
FL,12039,1993,42963
FL,12039,1994,43333
FL,12039,1995,43807
FL,12039,1996,44703
FL,12039,1997,44779
FL,12039,1998,44743
FL,12039,1999,45117
FL,12039,2000,44950
FL,12039,2001,45153
FL,12039,2002,44762
FL,12039,2003,44952
FL,12039,2004,45129
FL,12039,2005,45258
FL,12039,2006,45258
FL,12039,2007,45867
FL,12039,2008,46319
FL,12039,2009,46264
FL,12039,2010,47792
FL,12039,2011,47372
FL,12039,2012,46571
FL,12039,2013,46084
FL,12039,2014,46113
FL,12039,2015,46057
FL,12039,2016,46069
FL,12039,2017,45984
FL,12039,2018,45933
FL,12039,2019,45670
FL,12039,2020,45277
FL,12041,1990,9751
FL,12041,1991,10332
FL,12041,1992,10486
FL,12041,1993,11258
FL,12041,1994,12006
FL,12041,1995,12393
FL,12041,1996,13053
FL,12041,1997,13343
FL,12041,1998,13967
FL,12041,1999,14062
FL,12041,2000,14443
FL,12041,2001,14283
FL,12041,2002,14502
FL,12041,2003,15011
FL,12041,2004,15271
FL,12041,2005,15801
FL,12041,2006,16223
FL,12041,2007,16610
FL,12041,2008,16797
FL,12041,2009,16829
FL,12041,2010,17006
FL,12041,2011,17002
FL,12041,2012,16908
FL,12041,2013,16972
FL,12041,2014,17007
FL,12041,2015,17394
FL,12041,2016,17607
FL,12041,2017,17899
FL,12041,2018,18263
FL,12041,2019,18572
FL,12041,2020,18885
FL,12043,1990,7639
FL,12043,1991,7698
FL,12043,1992,7782
FL,12043,1993,7945
FL,12043,1994,8250
FL,12043,1995,8470
FL,12043,1996,9574
FL,12043,1997,9789
FL,12043,1998,10132
FL,12043,1999,10384
FL,12043,2000,10579
FL,12043,2001,10948
FL,12043,2002,11284
FL,12043,2003,11514
FL,12043,2004,11901
FL,12043,2005,12284
FL,12043,2006,12297
FL,12043,2007,12357
FL,12043,2008,12752
FL,12043,2009,12839
FL,12043,2010,12877
FL,12043,2011,12842
FL,12043,2012,12676
FL,12043,2013,12680
FL,12043,2014,12956
FL,12043,2015,13115
FL,12043,2016,13421
FL,12043,2017,13591
FL,12043,2018,13762
FL,12043,2019,13914
FL,12043,2020,14198
FL,12045,1990,11486
FL,12045,1991,11422
FL,12045,1992,11397
FL,12045,1993,12105
FL,12045,1994,12659
FL,12045,1995,12804
FL,12045,1996,12855
FL,12045,1997,12769
FL,12045,1998,12680
FL,12045,1999,12706
FL,12045,2000,14566
FL,12045,2001,14868
FL,12045,2002,14897
FL,12045,2003,15266
FL,12045,2004,15455
FL,12045,2005,15781
FL,12045,2006,15856
FL,12045,2007,15908
FL,12045,2008,15851
FL,12045,2009,15933
FL,12045,2010,15826
FL,12045,2011,15767
FL,12045,2012,15769
FL,12045,2013,15887
FL,12045,2014,16011
FL,12045,2015,15944
FL,12045,2016,16082
FL,12045,2017,16115
FL,12045,2018,16137
FL,12045,2019,13498
FL,12045,2020,13534
FL,12047,1990,10973
FL,12047,1991,11217
FL,12047,1992,11293
FL,12047,1993,11265
FL,12047,1994,11441
FL,12047,1995,11851
FL,12047,1996,12322
FL,12047,1997,12233
FL,12047,1998,12555
FL,12047,1999,12807
FL,12047,2000,13330
FL,12047,2001,13733
FL,12047,2002,13795
FL,12047,2003,14010
FL,12047,2004,14101
FL,12047,2005,14017
FL,12047,2006,14430
FL,12047,2007,14589
FL,12047,2008,14785
FL,12047,2009,14930
FL,12047,2010,14686
FL,12047,2011,14596
FL,12047,2012,14726
FL,12047,2013,14344
FL,12047,2014,14071
FL,12047,2015,14275
FL,12047,2016,14309
FL,12047,2017,14397
FL,12047,2018,14289
FL,12047,2019,14470
FL,12047,2020,14521
FL,12049,1990,19668
FL,12049,1991,20633
FL,12049,1992,22158
FL,12049,1993,22981
FL,12049,1994,23704
FL,12049,1995,24460
FL,12049,1996,24616
FL,12049,1997,25283
FL,12049,1998,26199
FL,12049,1999,26497
FL,12049,2000,26769
FL,12049,2001,26378
FL,12049,2002,26787
FL,12049,2003,26765
FL,12049,2004,26847
FL,12049,2005,26874
FL,12049,2006,27049
FL,12049,2007,27489
FL,12049,2008,27603
FL,12049,2009,27661
FL,12049,2010,27731
FL,12049,2011,27681
FL,12049,2012,27433
FL,12049,2013,27307
FL,12049,2014,27259
FL,12049,2015,27167
FL,12049,2016,27228
FL,12049,2017,27172
FL,12049,2018,27106
FL,12049,2019,26806
FL,12049,2020,26822
FL,12051,1990,25943
FL,12051,1991,27611
FL,12051,1992,28734
FL,12051,1993,29703
FL,12051,1994,31013
FL,12051,1995,31916
FL,12051,1996,32673
FL,12051,1997,33962
FL,12051,1998,34572
FL,12051,1999,35638
FL,12051,2000,36255
FL,12051,2001,36029
FL,12051,2002,36035
FL,12051,2003,36138
FL,12051,2004,36903
FL,12051,2005,38201
FL,12051,2006,38776
FL,12051,2007,39006
FL,12051,2008,39177
FL,12051,2009,39010
FL,12051,2010,39005
FL,12051,2011,38968
FL,12051,2012,37864
FL,12051,2013,37802
FL,12051,2014,38467
FL,12051,2015,39242
FL,12051,2016,40097
FL,12051,2017,41074
FL,12051,2018,41306
FL,12051,2019,42069
FL,12051,2020,42813
FL,12053,1990,102726
FL,12053,1991,106966
FL,12053,1992,109913
FL,12053,1993,113571
FL,12053,1994,117272
FL,12053,1995,119385
FL,12053,1996,121875
FL,12053,1997,124913
FL,12053,1998,127634
FL,12053,1999,129263
FL,12053,2000,131390
FL,12053,2001,134127
FL,12053,2002,137818
FL,12053,2003,142686
FL,12053,2004,149593
FL,12053,2005,157156
FL,12053,2006,164398
FL,12053,2007,169891
FL,12053,2008,172437
FL,12053,2009,171950
FL,12053,2010,172978
FL,12053,2011,172877
FL,12053,2012,172777
FL,12053,2013,173721
FL,12053,2014,175411
FL,12053,2015,178036
FL,12053,2016,182668
FL,12053,2017,186899
FL,12053,2018,190851
FL,12053,2019,194290
FL,12053,2020,198792
FL,12055,1990,69238
FL,12055,1991,71614
FL,12055,1992,73790
FL,12055,1993,76301
FL,12055,1994,78724
FL,12055,1995,80792
FL,12055,1996,82713
FL,12055,1997,84334
FL,12055,1998,85551
FL,12055,1999,86604
FL,12055,2000,87417
FL,12055,2001,88510
FL,12055,2002,89939
FL,12055,2003,90943
FL,12055,2004,93079
FL,12055,2005,95614
FL,12055,2006,97788
FL,12055,2007,99023
FL,12055,2008,99568
FL,12055,2009,98956
FL,12055,2010,98637
FL,12055,2011,98493
FL,12055,2012,98244
FL,12055,2013,98118
FL,12055,2014,98636
FL,12055,2015,100204
FL,12055,2016,102058
FL,12055,2017,103828
FL,12055,2018,104453
FL,12055,2019,105890
FL,12055,2020,106639
FL,12057,1990,837028
FL,12057,1991,850326
FL,12057,1992,864957
FL,12057,1993,879024
FL,12057,1994,890958
FL,12057,1995,906385
FL,12057,1996,922203
FL,12057,1997,943919
FL,12057,1998,965130
FL,12057,1999,984930
FL,12057,2000,1003435
FL,12057,2001,1028385
FL,12057,2002,1054860
FL,12057,2003,1077462
FL,12057,2004,1108225
FL,12057,2005,1143154
FL,12057,2006,1171826
FL,12057,2007,1184686
FL,12057,2008,1196773
FL,12057,2009,1214050
FL,12057,2010,1233511
FL,12057,2011,1255639
FL,12057,2012,1279861
FL,12057,2013,1304474
FL,12057,2014,1332742
FL,12057,2015,1364645
FL,12057,2016,1398093
FL,12057,2017,1428960
FL,12057,2018,1455351
FL,12057,2019,1476431
FL,12057,2020,1497957
FL,12059,1990,15812
FL,12059,1991,15921
FL,12059,1992,16236
FL,12059,1993,16432
FL,12059,1994,16887
FL,12059,1995,17789
FL,12059,1996,17933
FL,12059,1997,18417
FL,12059,1998,18487
FL,12059,1999,18666
FL,12059,2000,18553
FL,12059,2001,18757
FL,12059,2002,18880
FL,12059,2003,19254
FL,12059,2004,19319
FL,12059,2005,19523
FL,12059,2006,19824
FL,12059,2007,19991
FL,12059,2008,20141
FL,12059,2009,20147
FL,12059,2010,19844
FL,12059,2011,19841
FL,12059,2012,19704
FL,12059,2013,19604
FL,12059,2014,19578
FL,12059,2015,19292
FL,12059,2016,19426
FL,12059,2017,19458
FL,12059,2018,19512
FL,12059,2019,19661
FL,12059,2020,19594
FL,12061,1990,91115
FL,12061,1991,93593
FL,12061,1992,96023
FL,12061,1993,97566
FL,12061,1994,99858
